x,y
0.02845,0.08444
0.0285,0.08458
0.02855,0.08473
0.0286,0.08487
0.02865,0.08502
0.0287,0.08516
0.02875,0.08531
0.0288,0.08545
0.02885,0.0856
0.0289,0.08574
0.02895,0.08589
0.029,0.08603
0.02905,0.08618
0.0291,0.08632
0.02915,0.08647
0.0292,0.08661
0.02925,0.08676
0.0293,0.0869
0.02935,0.08704
0.0294,0.08719
0.02945,0.08733
0.0295,0.08748
0.02955,0.08762
0.0296,0.08777
0.02965,0.08791
0.0297,0.08805
0.02975,0.0882
0.0298,0.08834
0.02985,0.08849
0.0299,0.08863
0.02995,0.08878
0.03,0.08892
0.03005,0.08906
0.0301,0.08921
0.03015,0.08935
0.0302,0.08949
0.03025,0.08964
0.0303,0.08978
0.03035,0.08993
0.0304,0.09007
0.03045,0.09021
0.0305,0.09036
0.03055,0.0905
0.0306,0.09064
0.03065,0.09079
0.0307,0.09093
0.03075,0.09107
0.0308,0.09122
0.03085,0.09136
0.0309,0.0915
0.03095,0.09165
0.031,0.09179
0.03105,0.09193
0.0311,0.09207
0.03115,0.09222
0.0312,0.09236
0.03125,0.0925
0.0313,0.09265
0.03135,0.09279
0.0314,0.09293
0.03145,0.09307
0.0315,0.09322
0.03155,0.09336
0.0316,0.0935
0.03165,0.09364
0.0317,0.09379
0.03175,0.09393
0.0318,0.09407
0.03185,0.09421
0.0319,0.09436
0.03195,0.0945
0.032,0.09464
0.03205,0.09478
0.0321,0.09493
0.03215,0.09507
0.0322,0.09521
0.03225,0.09535
0.0323,0.09549
0.03235,0.09563
0.0324,0.09578
0.03245,0.09592
0.0325,0.09606
0.03255,0.0962
0.0326,0.09634
0.03265,0.09648
0.0327,0.09663
0.03275,0.09677
0.0328,0.09691
0.03285,0.09705
0.0329,0.09719
0.03295,0.09733
0.033,0.09747
0.03305,0.09762
0.0331,0.09776
0.03315,0.0979
0.0332,0.09804
0.03325,0.09818
0.0333,0.09832
0.03335,0.09846
0.0334,0.0986
0.03345,0.09874
0.0335,0.09888
0.03355,0.09902
0.0336,0.09916
0.03365,0.09931
0.0337,0.09945
0.03375,0.09959
0.0338,0.09973
0.03385,0.09987
0.0339,0.10001
0.03395,0.10015
0.034,0.10029
0.03405,0.10043
0.0341,0.10057
0.03415,0.10071
0.0342,0.10085
0.03425,0.10099
0.0343,0.10113
0.03435,0.10127
0.0344,0.10141
0.03445,0.10155
0.0345,0.10169
0.03455,0.10183
0.0346,0.10197
0.03465,0.1021
0.0347,0.10224
0.03475,0.10238
0.0348,0.10252
0.03485,0.10266
0.0349,0.1028
0.03495,0.10294
0.035,0.10308
0.03505,0.10322
0.0351,0.10336
0.03515,0.1035
0.0352,0.10364
0.03525,0.10377
0.0353,0.10391
0.03535,0.10405
0.0354,0.10419
0.03545,0.10433
0.0355,0.10447
0.03555,0.10461
0.0356,0.10474
0.03565,0.10488
0.0357,0.10502
0.03575,0.10516
0.0358,0.1053
0.03585,0.10544
0.0359,0.10557
0.03595,0.10571
0.036,0.10585
0.03605,0.10599
0.0361,0.10613
0.03615,0.10626
0.0362,0.1064
0.03625,0.10654
0.0363,0.10668
0.03635,0.10681
0.0364,0.10695
0.03645,0.10709
0.0365,0.10723
0.03655,0.10736
0.0366,0.1075
0.03665,0.10764
0.0367,0.10778
0.03675,0.10791
0.0368,0.10805
0.03685,0.10819
0.0369,0.10832
0.03695,0.10846
0.037,0.1086
0.03705,0.10873
0.0371,0.10887
0.03715,0.10901
0.0372,0.10914
0.03725,0.10928
0.0373,0.10942
0.03735,0.10955
0.0374,0.10969
0.03745,0.10983
0.0375,0.10996
0.03755,0.1101
0.0376,0.11023
0.03765,0.11037
0.0377,0.11051
0.03775,0.11064
0.0378,0.11078
0.03785,0.11091
0.0379,0.11105
0.03795,0.11118
0.038,0.11132
0.03805,0.11145
0.0381,0.11159
0.03815,0.11173
0.0382,0.11186
0.03825,0.112
0.0383,0.11213
0.03835,0.11227
0.0384,0.1124
0.03845,0.11254
0.0385,0.11267
0.03855,0.11281
0.0386,0.11294
0.03865,0.11308
0.0387,0.11321
0.03875,0.11334
0.0388,0.11348
0.03885,0.11361
0.0389,0.11375
0.03895,0.11388
0.039,0.11402
0.03905,0.11415
0.0391,0.11428
0.03915,0.11442
0.0392,0.11455
0.03925,0.11469
0.0393,0.11482
0.03935,0.11495
0.0394,0.11509
0.03945,0.11522
0.0395,0.11536
0.03955,0.11549
0.0396,0.11562
0.03965,0.11576
0.0397,0.11589
0.03975,0.11602
0.0398,0.11616
0.03985,0.11629
0.0399,0.11642
0.03995,0.11655
0.04,0.11669
0.04005,0.11682
0.0401,0.11695
0.04015,0.11709
0.0402,0.11722
0.04025,0.11735
0.0403,0.11748
0.04035,0.11762
0.0404,0.11775
0.04045,0.11788
0.0405,0.11801
0.04055,0.11814
0.0406,0.11828
0.04065,0.11841
0.0407,0.11854
0.04075,0.11867
0.0408,0.1188
0.04085,0.11894
0.0409,0.11907
0.04095,0.1192
0.041,0.11933
0.04105,0.11946
0.0411,0.11959
0.04115,0.11972
0.0412,0.11986
0.04125,0.11999
0.0413,0.12012
0.04135,0.12025
0.0414,0.12038
0.04145,0.12051
0.0415,0.12064
0.04155,0.12077
0.0416,0.1209
0.04165,0.12103
0.0417,0.12116
0.04175,0.12129
0.0418,0.12142
0.04185,0.12155
0.0419,0.12168
0.04195,0.12181
0.042,0.12194
0.04205,0.12207
0.0421,0.1222
0.04215,0.12233
0.0422,0.12246
0.04225,0.12259
0.0423,0.12272
0.04235,0.12285
0.0424,0.12298
0.04245,0.12311
0.0425,0.12324
0.04255,0.12337
0.0426,0.1235
0.04265,0.12363
0.0427,0.12376
0.04275,0.12389
0.0428,0.12401
0.04285,0.12414
0.0429,0.12427
0.04295,0.1244
0.043,0.12453
0.04305,0.12466
0.0431,0.12479
0.04315,0.12491
0.0432,0.12504
0.04325,0.12517
0.0433,0.1253
0.04335,0.12543
0.0434,0.12555
0.04345,0.12568
0.0435,0.12581
0.04355,0.12594
0.0436,0.12607
0.04365,0.12619
0.0437,0.12632
0.04375,0.12645
0.0438,0.12657
0.04385,0.1267
0.0439,0.12683
0.04395,0.12696
0.044,0.12708
0.04405,0.12721
0.0441,0.12734
0.04415,0.12746
0.0442,0.12759
0.04425,0.12772
0.0443,0.12784
0.04435,0.12797
0.0444,0.1281
0.04445,0.12822
0.0445,0.12835
0.04455,0.12847
0.0446,0.1286
0.04465,0.12873
0.0447,0.12885
0.04475,0.12898
0.0448,0.1291
0.04485,0.12923
0.0449,0.12935
0.04495,0.12948
0.045,0.1296
0.04505,0.12973
0.0451,0.12986
0.04515,0.12998
0.0452,0.13011
0.04525,0.13023
0.0453,0.13035
0.04535,0.13048
0.0454,0.1306
0.04545,0.13073
0.0455,0.13085
0.04555,0.13098
0.0456,0.1311
0.04565,0.13123
0.0457,0.13135
0.04575,0.13147
0.0458,0.1316
0.04585,0.13172
0.0459,0.13185
0.04595,0.13197
0.046,0.13209
0.04605,0.13222
0.0461,0.13234
0.04615,0.13246
0.0462,0.13259
0.04625,0.13271
0.0463,0.13283
0.04635,0.13296
0.0464,0.13308
0.04645,0.1332
0.0465,0.13333
0.04655,0.13345
0.0466,0.13357
0.04665,0.13369
0.0467,0.13382
0.04675,0.13394
0.0468,0.13406
0.04685,0.13418
0.0469,0.1343
0.04695,0.13443
0.047,0.13455
0.04705,0.13467
0.0471,0.13479
0.04715,0.13491
0.0472,0.13503
0.04725,0.13516
0.0473,0.13528
0.04735,0.1354
0.0474,0.13552
0.04745,0.13564
0.0475,0.13576
0.04755,0.13588
0.0476,0.136
0.04765,0.13612
0.0477,0.13625
0.04775,0.13637
0.0478,0.13649
0.04785,0.13661
0.0479,0.13673
0.04795,0.13685
0.048,0.13697
0.04805,0.13709
0.0481,0.13721
0.04815,0.13733
0.0482,0.13745
0.04825,0.13757
0.0483,0.13769
0.04835,0.13781
0.0484,0.13793
0.04845,0.13804
0.0485,0.13816
0.04855,0.13828
0.0486,0.1384
0.04865,0.13852
0.0487,0.13864
0.04875,0.13876
0.0488,0.13888
0.04885,0.139
0.0489,0.13911
0.04895,0.13923
0.049,0.13935
0.04905,0.13947
0.0491,0.13959
0.04915,0.13971
0.0492,0.13982
0.04925,0.13994
0.0493,0.14006
0.04935,0.14018
0.0494,0.14029
0.04945,0.14041
0.0495,0.14053
0.04955,0.14065
0.0496,0.14076
0.04965,0.14088
0.0497,0.141
0.04975,0.14111
0.0498,0.14123
0.04985,0.14135
0.0499,0.14146
0.04995,0.14158
0.05,0.1417
0.05005,0.14181
0.0501,0.14193
0.05015,0.14205
0.0502,0.14216
0.05025,0.14228
0.0503,0.14239
0.05035,0.14251
0.0504,0.14262
0.05045,0.14274
0.0505,0.14286
0.05055,0.14297
0.0506,0.14309
0.05065,0.1432
0.0507,0.14332
0.05075,0.14343
0.0508,0.14355
0.05085,0.14366
0.0509,0.14378
0.05095,0.14389
0.051,0.144
0.05105,0.14412
0.0511,0.14423
0.05115,0.14435
0.0512,0.14446
0.05125,0.14458
0.0513,0.14469
0.05135,0.1448
0.0514,0.14492
0.05145,0.14503
0.0515,0.14514
0.05155,0.14526
0.0516,0.14537
0.05165,0.14548
0.0517,0.1456
0.05175,0.14571
0.0518,0.14582
0.05185,0.14594
0.0519,0.14605
0.05195,0.14616
0.052,0.14627
0.05205,0.14639
0.0521,0.1465
0.05215,0.14661
0.0522,0.14672
0.05225,0.14683
0.0523,0.14695
0.05235,0.14706
0.0524,0.14717
0.05245,0.14728
0.0525,0.14739
0.05255,0.1475
0.0526,0.14761
0.05265,0.14773
0.0527,0.14784
0.05275,0.14795
0.0528,0.14806
0.05285,0.14817
0.0529,0.14828
0.05295,0.14839
0.053,0.1485
0.05305,0.14861
0.0531,0.14872
0.05315,0.14883
0.0532,0.14894
0.05325,0.14905
0.0533,0.14916
0.05335,0.14927
0.0534,0.14938
0.05345,0.14949
0.0535,0.1496
0.05355,0.14971
0.0536,0.14982
0.05365,0.14993
0.0537,0.15004
0.05375,0.15014
0.0538,0.15025
0.05385,0.15036
0.0539,0.15047
0.05395,0.15058
0.054,0.15069
0.05405,0.1508
0.0541,0.1509
0.05415,0.15101
0.0542,0.15112
0.05425,0.15123
0.0543,0.15134
0.05435,0.15144
0.0544,0.15155
0.05445,0.15166
0.0545,0.15177
0.05455,0.15187
0.0546,0.15198
0.05465,0.15209
0.0547,0.15219
0.05475,0.1523
0.0548,0.15241
0.05485,0.15251
0.0549,0.15262
0.05495,0.15273
0.055,0.15283
0.05505,0.15294
0.0551,0.15304
0.05515,0.15315
0.0552,0.15326
0.05525,0.15336
0.0553,0.15347
0.05535,0.15357
0.0554,0.15368
0.05545,0.15378
0.0555,0.15389
0.05555,0.15399
0.0556,0.1541
0.05565,0.1542
0.0557,0.15431
0.05575,0.15441
0.0558,0.15452
0.05585,0.15462
0.0559,0.15472
0.05595,0.15483
0.056,0.15493
0.05605,0.15504
0.0561,0.15514
0.05615,0.15524
0.0562,0.15535
0.05625,0.15545
0.0563,0.15555
0.05635,0.15566
0.0564,0.15576
0.05645,0.15586
0.0565,0.15597
0.05655,0.15607
0.0566,0.15617
0.05665,0.15627
0.0567,0.15638
0.05675,0.15648
0.0568,0.15658
0.05685,0.15668
0.0569,0.15679
0.05695,0.15689
0.057,0.15699
0.05705,0.15709
0.0571,0.15719
0.05715,0.15729
0.0572,0.15739
0.05725,0.1575
0.0573,0.1576
0.05735,0.1577
0.0574,0.1578
0.05745,0.1579
0.0575,0.158
0.05755,0.1581
0.0576,0.1582
0.05765,0.1583
0.0577,0.1584
0.05775,0.1585
0.0578,0.1586
0.05785,0.1587
0.0579,0.1588
0.05795,0.1589
0.058,0.159
0.05805,0.1591
0.0581,0.1592
0.05815,0.1593
0.0582,0.1594
0.05825,0.1595
0.0583,0.15959
0.05835,0.15969
0.0584,0.15979
0.05845,0.15989
0.0585,0.15999
0.05855,0.16009
0.0586,0.16018
0.05865,0.16028
0.0587,0.16038
0.05875,0.16048
0.0588,0.16058
0.05885,0.16067
0.0589,0.16077
0.05895,0.16087
0.059,0.16096
0.05905,0.16106
0.0591,0.16116
0.05915,0.16126
0.0592,0.16135
0.05925,0.16145
0.0593,0.16154
0.05935,0.16164
0.0594,0.16174
0.05945,0.16183
0.0595,0.16193
0.05955,0.16203
0.0596,0.16212
0.05965,0.16222
0.0597,0.16231
0.05975,0.16241
0.0598,0.1625
0.05985,0.1626
0.0599,0.16269
0.05995,0.16279
0.06,0.16288
0.06005,0.16298
0.0601,0.16307
0.06015,0.16317
0.0602,0.16326
0.06025,0.16335
0.0603,0.16345
0.06035,0.16354
0.0604,0.16364
0.06045,0.16373
0.0605,0.16382
0.06055,0.16392
0.0606,0.16401
0.06065,0.1641
0.0607,0.1642
0.06075,0.16429
0.0608,0.16438
0.06085,0.16447
0.0609,0.16457
0.06095,0.16466
0.061,0.16475
0.06105,0.16484
0.0611,0.16494
0.06115,0.16503
0.0612,0.16512
0.06125,0.16521
0.0613,0.1653
0.06135,0.16539
0.0614,0.16548
0.06145,0.16558
0.0615,0.16567
0.06155,0.16576
0.0616,0.16585
0.06165,0.16594
0.0617,0.16603
0.06175,0.16612
0.0618,0.16621
0.06185,0.1663
0.0619,0.16639
0.06195,0.16648
0.062,0.16657
0.06205,0.16666
0.0621,0.16675
0.06215,0.16684
0.0622,0.16693
0.06225,0.16702
0.0623,0.16711
0.06235,0.1672
0.0624,0.16728
0.06245,0.16737
0.0625,0.16746
0.06255,0.16755
0.0626,0.16764
0.06265,0.16773
0.0627,0.16781
0.06275,0.1679
0.0628,0.16799
0.06285,0.16808
0.0629,0.16817
0.06295,0.16825
0.063,0.16834
0.06305,0.16843
0.0631,0.16851
0.06315,0.1686
0.0632,0.16869
0.06325,0.16878
0.0633,0.16886
0.06335,0.16895
0.0634,0.16903
0.06345,0.16912
0.0635,0.16921
0.06355,0.16929
0.0636,0.16938
0.06365,0.16946
0.0637,0.16955
0.06375,0.16963
0.0638,0.16972
0.06385,0.1698
0.0639,0.16989
0.06395,0.16997
0.064,0.17006
0.06405,0.17014
0.0641,0.17023
0.06415,0.17031
0.0642,0.1704
0.06425,0.17048
0.0643,0.17056
0.06435,0.17065
0.0644,0.17073
0.06445,0.17082
0.0645,0.1709
0.06455,0.17098
0.0646,0.17107
0.06465,0.17115
0.0647,0.17123
0.06475,0.17131
0.0648,0.1714
0.06485,0.17148
0.0649,0.17156
0.06495,0.17164
0.065,0.17173
0.06505,0.17181
0.0651,0.17189
0.06515,0.17197
0.0652,0.17205
0.06525,0.17213
0.0653,0.17222
0.06535,0.1723
0.0654,0.17238
0.06545,0.17246
0.0655,0.17254
0.06555,0.17262
0.0656,0.1727
0.06565,0.17278
0.0657,0.17286
0.06575,0.17294
0.0658,0.17302
0.06585,0.1731
0.0659,0.17318
0.06595,0.17326
0.066,0.17334
0.06605,0.17342
0.0661,0.1735
0.06615,0.17358
0.0662,0.17366
0.06625,0.17373
0.0663,0.17381
0.06635,0.17389
0.0664,0.17397
0.06645,0.17405
0.0665,0.17413
0.06655,0.1742
0.0666,0.17428
0.06665,0.17436
0.0667,0.17444
0.06675,0.17451
0.0668,0.17459
0.06685,0.17467
0.0669,0.17475
0.06695,0.17482
0.067,0.1749
0.06705,0.17498
0.0671,0.17505
0.06715,0.17513
0.0672,0.17521
0.06725,0.17528
0.0673,0.17536
0.06735,0.17543
0.0674,0.17551
0.06745,0.17558
0.0675,0.17566
0.06755,0.17573
0.0676,0.17581
0.06765,0.17588
0.0677,0.17596
0.06775,0.17603
0.0678,0.17611
0.06785,0.17618
0.0679,0.17626
0.06795,0.17633
0.068,0.17641
0.06805,0.17648
0.0681,0.17655
0.06815,0.17663
0.0682,0.1767
0.06825,0.17677
0.0683,0.17685
0.06835,0.17692
0.0684,0.17699
0.06845,0.17706
0.0685,0.17714
0.06855,0.17721
0.0686,0.17728
0.06865,0.17735
0.0687,0.17743
0.06875,0.1775
0.0688,0.17757
0.06885,0.17764
0.0689,0.17771
0.06895,0.17778
0.069,0.17786
0.06905,0.17793
0.0691,0.178
0.06915,0.17807
0.0692,0.17814
0.06925,0.17821
0.0693,0.17828
0.06935,0.17835
0.0694,0.17842
0.06945,0.17849
0.0695,0.17856
0.06955,0.17863
0.0696,0.1787
0.06965,0.17877
0.0697,0.17884
0.06975,0.17891
0.0698,0.17898
0.06985,0.17904
0.0699,0.17911
0.06995,0.17918
0.07,0.17925
0.07005,0.17932
0.0701,0.17939
0.07015,0.17945
0.0702,0.17952
0.07025,0.17959
0.0703,0.17966
0.07035,0.17972
